Chromosome	Start	End	Gene	TPM	Length
chr16	86363070	86363300	COX4I1	15.23	230
chr16	86401186	86401408	COX4I1	15.23	222
chr16	86669872	86670171	FOXF1	0.74	299
chr16	86818797	86819209	FOXF1	0.74	412
chr16	86884299	86884629	FOXF1	0.74	330
chr16	86885347	86885569	FOXF1	0.74	222
chr16	86891315	86891528	FOXF1	0.74	213
chr16	86892621	86892886	FOXF1	0.74	265
chr16	86929261	86929577	FOXF1	0.74	316
chr16	86931435	86931653	FOXF1	0.74	218
chr16	86946409	86946719	FOXF1	0.74	310
chr16	86994654	86995004	FOXF1	0.74	350
chr16	87005498	87005734	FOXF1	0.74	236
chr16	87047238	87047543	FOXF1	0.74	305
chr16	87098332	87098583	FOXF1	0.74	251
chr16	87125836	87126058	FOXF1	0.74	222
chr16	87383919	87384221	MAP1LC3B	2.58	302
chr16	87723148	87723577	MAP1LC3B	2.58	429
chr16	87794225	87794602	MAP1LC3B	2.58	377
chr16	87822685	87822950	MAP1LC3B	2.58	265
chr16	87860613	87860895	MAP1LC3B	2.58	282
chr16	88003813	88004179	MAP1LC3B	2.58	366
chr16	88307256	88307603	CTU2	0.64	347
chr16	88332074	88332416	CTU2	0.64	342
chr16	88510360	88510657	CTU2	0.64	297
chr16	88965522	88965743	APRT	2.70	221
chr16	89150186	89150399	APRT	2.70	213
chr16	89230252	89230698	RPL13	20.79	446
chr16	89367546	89367855	RPL13	20.79	309
chr16	89498901	89499221	RPL13	20.79	320
chr17	534438	534724	VPS53	0.25	286
chr17	549554	549767	VPS53	0.25	213
chr17	601555	601826	VPS53	0.25	271
chr17	928144	928420	GLOD4	1.70	276
chr17	1002708	1003045	YWHAE	33.35	337
chr17	1030358	1030682	YWHAE	33.35	324
chr17	1039426	1039802	YWHAE	33.35	376
chr17	1060989	1061375	YWHAE	33.35	386
chr17	1073194	1073496	YWHAE	33.35	302
chr17	1413372	1413702	YWHAE	33.35	330
chr17	1533953	1534261	YWHAE	33.35	308
chr17	1553043	1553326	YWHAE	33.35	283
chr17	1722997	1723432	YWHAE	33.35	435
chr17	1939953	1940251	YWHAE	33.35	298
chr17	2082358	2082575	YWHAE	33.35	217
chr17	2179683	2180010	YWHAE	33.35	327
chr17	2955133	2955360	CLUH	0.54	227
chr17	3004234	3004484	CLUH	0.54	250
chr17	3879227	3879519	EMC6	2.69	292
chr17	4014428	4014646	EMC6	2.69	218
chr17	5526826	5527143	C1QBP	10.86	317
chr17	5676433	5676653	C1QBP	10.86	220
chr17	6048061	6048274	C1QBP	10.86	213
chr17	6084298	6084596	C1QBP	10.86	298
chr17	6098473	6098735	C1QBP	10.86	262
chr17	6536091	6536407	GABARAP	3.74	316
chr17	7893206	7893550	TRAPPC1	3.28	344
chr17	8138779	8139088	RPL26	101.66	309
chr17	8139383	8139634	RPL26	101.66	251
chr17	8585961	8586291	RPL26	101.66	330
chr17	9170987	9171269	RPL26	101.66	282
chr17	9199742	9200547	RPL26	101.66	805
chr17	9313410	9313623	RPL26	101.66	213
chr17	9367210	9367505	RPL26	101.66	295
chr17	9410386	9410637	STX8	0.97	251
chr17	10010857	10011169	GAS7	0.02	312
chr17	10033604	10033820	GAS7	0.02	216
chr17	10073178	10073391	GAS7	0.02	213
chr17	10600727	10601101	ADPRM	0.27	374
chr17	10624914	10625398	ADPRM	0.27	484
chr17	11486691	11487051	MAP2K4	2.03	360
chr17	11495626	11495967	MAP2K4	2.03	341
chr17	11558037	11558354	MAP2K4	2.03	317
chr17	11608547	11608885	MAP2K4	2.03	338
chr17	11823956	11824178	MAP2K4	2.03	222
chr17	11870273	11870623	MAP2K4	2.03	350
chr17	11899655	11899951	MAP2K4	2.03	296
chr17	11924064	11924437	MAP2K4	2.03	373
chr17	12613625	12613993	MAP2K4	2.03	368
chr17	13222994	13223348	ELAC2	1.88	354
chr17	13230899	13231153	ELAC2	1.88	254
chr17	13231529	13231774	ELAC2	1.88	245
chr17	13297244	13297584	ELAC2	1.88	340
chr17	13393855	13394102	HS3ST3B1	1.08	247
chr17	13415997	13416383	HS3ST3B1	1.08	386
chr17	13490563	13490778	HS3ST3B1	1.08	215
chr17	13562310	13562977	HS3ST3B1	1.08	667
chr17	13575935	13576389	HS3ST3B1	1.08	454
chr17	13650204	13650417	HS3ST3B1	1.08	213
chr17	13931085	13931528	HS3ST3B1	1.08	443
chr17	14033223	14033610	HS3ST3B1	1.08	387
chr17	14038287	14038577	HS3ST3B1	1.08	290
chr17	14143762	14144116	HS3ST3B1	1.08	354
chr17	14373859	14374084	HS3ST3B1	1.08	225
chr17	14471024	14471360	HS3ST3B1	1.08	336
chr17	14474613	14474934	HS3ST3B1	1.08	321
chr17	14500052	14500343	HS3ST3B1	1.08	291
chr17	14775888	14776460	HS3ST3B1	1.08	572
chr17	14803969	14804296	HS3ST3B1	1.08	327
chr17	14903906	14904188	HS3ST3B1	1.08	282
chr17	15123630	15123920	HS3ST3B1	1.08	290
chr17	15377663	15377990	PMP22	0.53	327
chr17	15384200	15384604	PMP22	0.53	404
chr17	15398356	15398623	PMP22	0.53	267
chr17	15412682	15412965	PMP22	0.53	283
chr17	15414943	15415295	PMP22	0.53	352
chr17	15431133	15431493	PMP22	0.53	360
chr17	15434239	15434664	PMP22	0.53	425
chr17	15436683	15436936	PMP22	0.53	253
chr17	15444868	15445209	PMP22	0.53	341
chr17	15457316	15457863	PMP22	0.53	547
chr17	15490657	15491281	PMP22	0.53	624
chr17	15651568	15651914	TRIM16	2.75	346
chr17	15920760	15921299	TTC19	1.31	539
chr17	15926226	15926487	TTC19	1.31	261
chr17	15954350	15954664	TTC19	1.31	314
chr17	15956197	15956567	TTC19	1.31	370
chr17	16313516	16313799	UBB	136.77	283
chr17	16322680	16322930	UBB	136.77	250
chr17	16463640	16463915	UBB	136.77	275
chr17	16474425	16474714	UBB	136.77	289
chr17	16486603	16486844	UBB	136.77	241
chr17	16512045	16512641	UBB	136.77	596
chr17	16589418	16589765	UBB	136.77	347
chr17	16926628	16926911	COPS3	8.51	283
chr17	17352289	17352546	COPS3	8.51	257
chr17	17385411	17385913	COPS3	8.51	502
chr17	17403875	17404333	COPS3	8.51	458
chr17	17414520	17414801	COPS3	8.51	281
chr17	17446168	17446683	COPS3	8.51	515
chr17	17455106	17455434	COPS3	8.51	328
chr17	17693642	17693855	COPS3	8.51	213
chr17	17746192	17746434	DRG2	1.45	242
chr17	17877658	17878190	DRG2	1.45	532
chr17	17884310	17884685	DRG2	1.45	375
chr17	17900598	17901076	DRG2	1.45	478
chr17	17913927	17914299	DRG2	1.45	372
chr17	17940538	17940856	DRG2	1.45	318
chr17	17988522	17988767	DRG2	1.45	245
chr17	19332454	19332667	SNORA59B	2.39	213
chr17	19364808	19365022	SNORA59B	2.39	214
chr17	19370416	19370788	SNORA59B	2.39	372
chr17	19399785	19400160	SNORA59B	2.39	375
chr17	19448694	19449092	SNORA59B	2.39	398
chr17	19489407	19489784	SNORA59B	2.39	377
chr17	19508002	19508421	SNORA59B	2.39	419
chr17	19728001	19728449	SNORA59B	2.39	448
chr17	19958106	19958421	AKAP10	1.20	315
chr17	19992954	19993196	AKAP10	1.20	242
chr17	20256168	20256512	AKAP10	1.20	344
chr17	20263635	20263935	AKAP10	1.20	300
chr17	21099242	21099711	USP22	7.07	469
chr17	21190180	21190406	USP22	7.07	226
chr17	21194675	21195094	USP22	7.07	419
chr17	21274981	21275468	USP22	7.07	487
chr17	27245371	27245658	WSB1	0.85	287
chr17	27306316	27306652	WSB1	0.85	336
chr17	27332578	27333052	TMEM97	4.26	474
chr17	27384151	27384621	POLDIP2	4.39	470
chr17	27408440	27408729	POLDIP2	4.39	289
chr17	27545905	27546175	POLDIP2	4.39	270
chr17	27560070	27560378	POLDIP2	4.39	308
chr17	27577205	27577551	POLDIP2	4.39	346
chr17	27577978	27578232	POLDIP2	4.39	254
chr17	27848961	27849239	POLDIP2	4.39	278
chr17	28563486	28563787	POLDIP2	4.39	301
chr17	29066051	29066368	PIPOX	1.56	317
chr17	29091937	29092196	PIPOX	1.56	259
chr17	29112141	29112480	PIPOX	1.56	339
chr17	29149628	29149847	PIPOX	1.56	219
chr17	29151519	29151851	PIPOX	1.56	332
chr17	29158604	29158888	PIPOX	1.56	284
chr17	29168083	29168406	PIPOX	1.56	323
chr17	29195515	29195728	PIPOX	1.56	213
chr17	29376782	29377034	BLMH	3.39	252
chr17	29549491	29549835	BLMH	3.39	344
chr17	29726763	29727141	BLMH	3.39	378
chr17	30388587	30388808	BLMH	3.39	221
chr17	30433524	30433742	BLMH	3.39	218
chr17	30524772	30525225	BLMH	3.39	453
chr17	31269608	31269997	COPRS	4.76	389
chr17	31454030	31454280	COPRS	4.76	250
chr17	31464191	31464414	COPRS	4.76	223
chr17	31550012	31550270	COPRS	4.76	258
chr17	31678387	31678879	COPRS	4.76	492
chr17	32298971	32299253	PSMD11	3.18	282
chr17	32504686	32504956	PSMD11	3.18	270
chr17	32525148	32525512	PSMD11	3.18	364
chr17	33976867	33977182	CCL2	0.16	315
chr17	33989868	33990182	CCL2	0.16	314
chr17	34199999	34200212	CCL2	0.16	213
chr17	34238775	34239141	CCL2	0.16	366
chr17	34299908	34300178	CCL2	0.16	270
chr17	36528394	36528729	GGNBP2	1.15	335
chr17	36888527	36888932	GGNBP2	1.15	405
chr17	37068311	37068539	GGNBP2	1.15	228
chr17	37169049	37169317	DUSP14	1.92	268
chr17	38455406	38455740	PSMB3	20.38	334
chr17	38456108	38456415	PSMB3	20.38	307
chr17	38617276	38617497	PSMB3	20.38	221
chr17	38710294	38710591	RPL19	95.42	297
chr17	38958904	38959133	RPL19	95.42	229
chr17	39080477	39080706	RPL19	95.42	229
chr17	39100040	39100259	RPL19	95.42	219
chr17	39107284	39107549	RPL19	95.42	265
chr17	39209002	39209216	RPL19	95.42	214
chr17	39525837	39526261	PSMD3	5.18	424
chr17	39593456	39593678	PSMD3	5.18	222
chr17	39677636	39678021	PSMD3	5.18	385
chr17	39801216	39801429	PSMD3	5.18	213
chr17	40114559	40114830	PSMD3	5.18	271
chr17	40303378	40303616	TOP2A	5.97	238
chr17	40314715	40314930	TOP2A	5.97	215
chr17	40321552	40321896	TOP2A	5.97	344
chr17	40350924	40351187	TOP2A	5.97	263
chr17	40547392	40547839	TOP2A	5.97	447
chr17	40980608	40980933	EIF1	15.05	325
chr17	41071905	41072416	EIF1	15.05	511
chr17	41211899	41212136	EIF1	15.05	237
chr17	41777493	41777922	EIF1	15.05	429
chr17	41992531	41992960	EIF1	15.05	429
chr17	42067869	42068259	EIF1	15.05	390
chr17	42329254	42329471	TUBG1	3.97	217
chr17	42699048	42699357	RPL27	49.06	309
chr17	43456888	43457171	DUSP3	1.31	283
chr17	43588269	43588488	DUSP3	1.31	219
chr17	43591976	43592477	DUSP3	1.31	501
chr17	43880275	43880566	LSM12	3.01	291
chr17	44014782	44015188	LSM12	3.01	406
chr17	44049594	44050105	LSM12	3.01	511
chr17	44095478	44095848	LSM12	3.01	370
chr17	44604200	44604433	SLC25A39	2.87	233
chr17	44608376	44608688	SLC25A39	2.87	312
chr17	44794441	44794882	EFTUD2	3.44	441
chr17	44998077	44998313	EFTUD2	3.44	236
chr17	45031629	45032174	EFTUD2	3.44	545
chr17	45038618	45039028	EFTUD2	3.44	410
chr17	45282939	45283438	HEXIM1	1.02	499
chr17	45287926	45288147	HEXIM1	1.02	221
chr17	45371583	45372018	HEXIM1	1.02	435
chr17	45393994	45394389	HEXIM1	1.02	395
chr17	45820408	45820781	MAPT	0.01	373
chr17	46013826	46014370	KANSL1	1.86	544
chr17	46101400	46101613	KANSL1	1.86	213
chr17	46264677	46265039	KANSL1	1.86	362
chr17	47197825	47198224	KPNB1	4.12	399
chr17	47240055	47240324	KPNB1	4.12	269
chr17	47305589	47305890	KPNB1	4.12	301
chr17	47368321	47368534	KPNB1	4.12	213
chr17	47604587	47604868	KPNB1	4.12	281
chr17	47707410	47707834	KPNB1	4.12	424
chr17	47990876	47991264	CBX1	3.40	388
chr17	48002635	48002879	CBX1	3.40	244
chr17	48018383	48018597	CBX1	3.40	214
chr17	48176100	48176422	CBX1	3.40	322
chr17	48483450	48484055	CBX1	3.40	605
chr17	48498245	48498622	CBX1	3.40	377
chr17	48734578	48734795	CBX1	3.40	217
chr17	48757741	48757991	CBX1	3.40	250
chr17	48802190	48802580	CBX1	3.40	390
chr17	49022386	49022796	CBX1	3.40	410
chr17	49192354	49192759	ZNF652	0.54	405
chr17	49408150	49408377	SGCA	4.40	227
chr17	49438926	49439247	SGCA	4.40	321
chr17	49440047	49440283	SGCA	4.40	236
chr17	49524809	49525113	SGCA	4.40	304
chr17	49545831	49546181	SGCA	4.40	350
chr17	49723531	49723932	SGCA	4.40	401
chr17	49727197	49727648	SGCA	4.40	451
chr17	49914162	49914600	SGCA	4.40	438
chr17	50079285	50079648	LRRC59	6.84	363
chr17	50178469	50178883	LRRC59	6.84	414
chr17	50181562	50181803	LRRC59	6.84	241
chr17	50604540	50605007	LRRC59	6.84	467
chr17	50640208	50640469	LRRC59	6.84	261
chr17	50905534	50905779	NME2	45.62	245
chr17	50952013	50952276	NME2	45.62	263
chr17	50954213	50954590	NME2	45.62	377
chr17	51427452	51427761	UTP18	2.46	309
chr17	51617940	51618666	UTP18	2.46	726
chr17	51933538	51934043	UTP18	2.46	505
chr17	52740093	52740306	.	.	213
chr17	53032852	53033156	.	.	304
chr17	53058089	53058318	.	.	229
chr17	53248305	53248654	.	.	349
chr17	53353898	53354368	.	.	470
chr17	53722476	53722753	.	.	277
chr17	54181010	54181223	.	.	213
chr17	54243972	54244197	.	.	225
chr17	54461062	54461289	.	.	227
chr17	54682698	54682911	.	.	213
chr17	54891183	54891456	.	.	273
chr17	54944895	54945123	COX11	3.13	228
chr17	55174921	55175194	COX11	3.13	273
chr17	55222196	55222409	COX11	3.13	213
chr17	55394260	55394600	COX11	3.13	340
chr17	55567496	55567934	COX11	3.13	438
chr17	55606508	55606968	COX11	3.13	460
chr17	55699238	55699708	COX11	3.13	470
chr17	55723129	55723421	COX11	3.13	292
chr17	55783933	55784319	COX11	3.13	386
chr17	55814318	55814764	COX11	3.13	446
chr17	55926555	55926876	NOG	0.47	321
chr17	55962921	55963389	NOG	0.47	468
chr17	56010202	56010731	NOG	0.47	529
chr17	56064660	56064873	NOG	0.47	213
chr17	56074378	56074894	NOG	0.47	516
chr17	56172612	56172949	NOG	0.47	337
chr17	56347653	56348052	NOG	0.47	399
chr17	56441369	56441628	NOG	0.47	259
chr17	56577744	56577993	NOG	0.47	249
chr17	56711036	56711321	NOG	0.47	285
chr17	56810415	56810675	MSI2	1.56	260
chr17	56933322	56933685	MSI2	1.56	363
chr17	57106501	57106752	MSI2	1.56	251
chr17	57170912	57171227	MSI2	1.56	315
chr17	57234191	57234560	MSI2	1.56	369
chr17	57295660	57295909	MSI2	1.56	249
chr17	57328574	57328876	MSI2	1.56	302
chr17	57391505	57391740	MSI2	1.56	235
chr17	57443201	57443512	MSI2	1.56	311
chr17	57445015	57445288	MSI2	1.56	273
chr17	57461244	57461457	MSI2	1.56	213
chr17	57554282	57554618	MSI2	1.56	336
chr17	57638310	57638628	MSI2	1.56	318
chr17	57662585	57662865	MSI2	1.56	280
chr17	57875383	57875717	SRSF1	7.52	334
chr17	57881972	57882313	SRSF1	7.52	341
chr17	57892755	57893304	SRSF1	7.52	549
chr17	57898952	57899324	SRSF1	7.52	372
chr17	57912125	57912434	SRSF1	7.52	309
chr17	57925347	57925755	SRSF1	7.52	408
chr17	58059221	58059581	SRSF1	7.52	360
chr17	58631616	58631838	SKA2	2.91	222
chr17	58659013	58659616	SKA2	2.91	603
chr17	58786299	58786693	SKA2	2.91	394
chr17	59353882	59354322	CLTC	5.84	440
chr17	59786556	59786854	CLTC	5.84	298
chr17	61160756	61161009	TBX2	0.56	253
chr17	61201278	61201547	TBX2	0.56	269
chr17	61235831	61236249	TBX2	0.56	418
chr17	61247469	61247829	TBX2	0.56	360
chr17	61291929	61292237	TBX2	0.56	308
chr17	61352051	61352267	TBX2	0.56	216
chr17	61394134	61394451	TBX2	0.56	317
chr17	61555213	61555519	INTS2	0.99	306
chr17	62617377	62617804	TLK2	0.84	427
chr17	62653975	62654571	TLK2	0.84	596
chr17	62898240	62898506	TLK2	0.84	266
chr17	62986721	62986934	PSMC5	4.15	213
chr17	63132872	63133137	PSMC5	4.15	265
chr17	63151160	63151443	PSMC5	4.15	283
chr17	63458520	63458865	PSMC5	4.15	345
chr17	64177956	64178546	PSMC5	4.15	590
chr17	64344240	64344523	PSMC5	4.15	283
chr17	64357432	64357793	PSMC5	4.15	361
chr17	64442160	64442508	DDX5	8.49	348
chr17	64707218	64707482	DDX5	8.49	264
chr17	64742111	64742392	DDX5	8.49	281
chr17	64742540	64742852	DDX5	8.49	312
chr17	65022762	65023095	GNA13	1.41	333
chr17	65064553	65064974	GNA13	1.41	421
chr17	65307190	65307449	GNA13	1.41	259
chr17	65402689	65403127	GNA13	1.41	438
chr17	65414114	65414346	GNA13	1.41	232
chr17	65434314	65434665	GNA13	1.41	351
chr17	65531002	65531463	GNA13	1.41	461
chr17	65628308	65628652	GNA13	1.41	344
chr17	65638482	65638943	GNA13	1.41	461
chr17	65671051	65671389	GNA13	1.41	338
chr17	65678575	65678930	GNA13	1.41	355
chr17	65750699	65750989	GNA13	1.41	290
chr17	66526860	66527086	PRKCA	1.29	226
chr17	66570669	66571067	PRKCA	1.29	398
chr17	66619238	66619637	PRKCA	1.29	399
chr17	66905221	66905676	PRKCA	1.29	455
chr17	66957983	66958259	PRKCA	1.29	276
chr17	67280358	67280735	SNORA38B	7.81	377
chr17	67305884	67306259	SNORA38B	7.81	375
chr17	67316709	67317174	SNORA38B	7.81	465
chr17	67339210	67339530	SNORA38B	7.81	320
chr17	67400192	67400457	SNORA38B	7.81	265
chr17	67535028	67535247	SNORA38B	7.81	219
chr17	67585138	67585467	SNORA38B	7.81	329
chr17	67978582	67979111	KPNA2	16.18	529
chr17	68019779	68020130	KPNA2	16.18	351
chr17	68248133	68248415	KPNA2	16.18	282
chr17	68509669	68509986	KPNA2	16.18	317
chr17	68657089	68657448	KPNA2	16.18	359
chr17	68665380	68665593	KPNA2	16.18	213
chr17	68695213	68695469	KPNA2	16.18	256
chr17	68758136	68758669	KPNA2	16.18	533
chr17	68783866	68784183	KPNA2	16.18	317
chr17	68843538	68843782	KPNA2	16.18	244
chr17	69560977	69561300	MAP2K6	0.04	323
chr17	69575465	69575755	MAP2K6	0.04	290
chr17	69607202	69607509	MAP2K6	0.04	307
chr17	69654907	69655161	MAP2K6	0.04	254
chr17	69669710	69670026	MAP2K6	0.04	316
chr17	69733503	69734000	MAP2K6	0.04	497
chr17	70110466	70110701	MAP2K6	0.04	235
chr17	70563300	70563848	KCNJ2	0.03	548
chr17	72135653	72136218	SOX9	0.18	565
chr17	72137077	72137525	SOX9	0.18	448
chr17	72159305	72159867	SOX9	0.18	562
chr17	72175870	72176153	SOX9	0.18	283
chr17	72205318	72205604	SOX9	0.18	286
chr17	72407577	72407790	SOX9	0.18	213
chr17	73013400	73013641	FAM104A	1.91	241
chr17	73342227	73342508	FAM104A	1.91	281
chr17	73343284	73343499	FAM104A	1.91	215
chr17	73595478	73595764	RPL38	15.17	286
chr17	73613348	73613594	RPL38	15.17	246
chr17	73719772	73720171	RPL38	15.17	399
chr17	73770583	73770845	RPL38	15.17	262
chr17	74024878	74025265	RPL38	15.17	387
chr17	74193283	74193857	RPL38	15.17	574
chr17	74232135	74232362	RPL38	15.17	227
chr17	74332929	74333203	RPL38	15.17	274
chr17	74738401	74738614	RPL38	15.17	213
chr17	75060525	75060963	SUMO2	6.71	438
chr17	75430339	75430692	SUMO2	6.71	353
chr17	75473258	75473559	SUMO2	6.71	301
chr17	75626732	75626992	SUMO2	6.71	260
chr17	75755131	75755361	SUMO2	6.71	230
chr17	75834397	75834649	SRSF2	15.49	252
chr17	75864529	75864781	SRSF2	15.49	252
chr17	75917131	75917478	SRSF2	15.49	347
chr17	75950942	75951211	SRSF2	15.49	269
chr17	76048605	76049026	SRSF2	15.49	421
chr17	76337505	76337755	SRSF2	15.49	250
chr17	76543969	76544273	SRSF2	15.49	304
chr17	76635739	76636014	SRSF2	15.49	275
chr17	76681879	76682271	SRSF2	15.49	392
chr17	76688689	76688959	SRSF2	15.49	270
chr17	77129753	77129966	SRSF2	15.49	213
chr17	77287651	77287898	SRSF2	15.49	247
chr17	77333019	77333234	SRSF2	15.49	215
chr17	77355075	77355494	SRSF2	15.49	419
chr17	77377301	77377549	SRSF2	15.49	248
chr17	77383029	77383375	SRSF2	15.49	346
chr17	77409414	77409951	SRSF2	15.49	537
chr17	77420950	77421524	SRSF2	15.49	574
chr17	77677273	77677540	TNRC6C	0.16	267
chr17	77817986	77818201	TNRC6C	0.16	215
chr17	77863838	77864070	TNRC6C	0.16	232
chr17	78038840	78039263	BIRC5	12.23	423
chr17	78324555	78324796	BIRC5	12.23	241
chr17	78329836	78330136	BIRC5	12.23	300
chr17	78366422	78366730	BIRC5	12.23	308
chr17	78390203	78390698	BIRC5	12.23	495
chr17	78407648	78407941	BIRC5	12.23	293
chr17	78413345	78413675	BIRC5	12.23	330
chr17	78436989	78437301	BIRC5	12.23	312
chr17	78451024	78451243	BIRC5	12.23	219
chr17	78528712	78528940	BIRC5	12.23	228
chr17	78529922	78530198	BIRC5	12.23	276
chr17	78544963	78545209	BIRC5	12.23	246
chr17	78563680	78564165	BIRC5	12.23	485
chr17	78592365	78592578	BIRC5	12.23	213
chr17	78617630	78617993	BIRC5	12.23	363
chr17	78658400	78658835	BIRC5	12.23	435
chr17	78789506	78790086	BIRC5	12.23	580
chr17	78873473	78873907	BIRC5	12.23	434
chr17	78879562	78879971	BIRC5	12.23	409
chr17	78895323	78895586	BIRC5	12.23	263
chr17	78934164	78934520	BIRC5	12.23	356
chr17	78936027	78936274	BIRC5	12.23	247
chr17	79034065	79034590	BIRC5	12.23	525
chr17	79053267	79053606	BIRC5	12.23	339
chr17	79082003	79082389	ENGASE	0.28	386
chr17	79201882	79202238	RBFOX3	0.01	356
chr17	79760198	79760544	CBX2	1.07	346
chr17	79951854	79952097	CBX2	1.07	243
chr17	80025200	80025525	EIF4A3	6.68	325
chr17	80382555	80382799	EIF4A3	6.68	244
chr17	80389091	80389331	EIF4A3	6.68	240
chr17	80389682	80390038	EIF4A3	6.68	356
chr17	80516648	80516865	ACTG1	96.42	217
chr17	80575455	80575674	ACTG1	96.42	219
chr17	80722683	80723079	ACTG1	96.42	396
chr17	80729743	80730160	ACTG1	96.42	417
chr17	80786461	80786831	ACTG1	96.42	370
chr17	80833067	80833377	ACTG1	96.42	310
chr17	80880095	80880788	ACTG1	96.42	693
chr17	81018137	81018558	ACTG1	96.42	421
chr17	81065395	81065630	ACTG1	96.42	235
chr17	81094801	81095112	ACTG1	96.42	311
chr17	81153350	81153658	ACTG1	96.42	308
chr17	81286865	81287197	ACTG1	96.42	332
chr17	81287357	81287635	ACTG1	96.42	278
chr17	81349883	81350204	ACTG1	96.42	321
chr17	81406675	81407071	ACTG1	96.42	396
chr17	81420224	81420532	ACTG1	96.42	308
chr17	81427755	81428117	ACTG1	96.42	362
chr17	81436291	81436630	ACTG1	96.42	339
chr17	81537870	81538365	ACTG1	96.42	495
chr17	81566733	81567039	ACTG1	96.42	306
chr17	81966865	81967196	ANAPC11	10.45	331
chr17	82001369	82001646	ANAPC11	10.45	277
chr17	82106436	82106783	ANAPC11	10.45	347
chr17	82180666	82180913	ANAPC11	10.45	247
chr17	82351876	82352114	WDR45B	4.68	238
chr17	82399117	82399376	WDR45B	4.68	259
chr17	82399530	82400027	WDR45B	4.68	497
chr17	82494574	82494916	WDR45B	4.68	342
chr17	82708187	82708461	WDR45B	4.68	274
chr17	82806944	82807169	WDR45B	4.68	225
chr17	82866863	82867143	WDR45B	4.68	280
chr17	82873060	82873330	WDR45B	4.68	270
chr17	82923827	82924040	WDR45B	4.68	213
chr17	83098793	83099090	METRNL	0.91	297
chr17	83109776	83110223	METRNL	0.91	447
chr17	83161518	83162106	METRNL	0.91	588
chr17	83174458	83174782	METRNL	0.91	324
chr17	83189493	83190045	METRNL	0.91	552
chr18	245286	245778	TYMS	23.64	492
chr18	361993	362378	TYMS	23.64	385
chr18	457134	457488	TYMS	23.64	354
chr18	647374	647724	TYMS	23.64	350
chr18	845200	845419	TYMS	23.64	219
chr18	985207	985608	TYMS	23.64	401
chr18	1018429	1018763	TYMS	23.64	334
chr18	1604818	1605031	TYMS	23.64	213
chr18	3282921	3283208	MYL12A	45.59	287
chr18	3283342	3283664	MYL12A	45.59	322
chr18	3383441	3383886	MYL12A	45.59	445
chr18	3420105	3420324	MYL12A	45.59	219
chr18	3437632	3437982	MYL12A	45.59	350
chr18	3481944	3482206	MYL12A	45.59	262
chr18	3508855	3509180	MYL12A	45.59	325
chr18	3524659	3524981	MYL12A	45.59	322
chr18	3526483	3527065	MYL12A	45.59	582
chr18	3538443	3538849	MYL12A	45.59	406
chr18	3543612	3543927	MYL12A	45.59	315
chr18	3611915	3612209	MYL12A	45.59	294
chr18	3665849	3666189	MYL12A	45.59	340
chr18	5285334	5285664	LINC00667	0.63	330
chr18	5515029	5515353	LINC00667	0.63	324
chr18	6603859	6604114	ARHGAP28	1.08	255
chr18	6650808	6651031	ARHGAP28	1.08	223
chr18	6660365	6660678	ARHGAP28	1.08	313
chr18	6722814	6723115	ARHGAP28	1.08	301
chr18	6745671	6745967	ARHGAP28	1.08	296
chr18	6752558	6752865	ARHGAP28	1.08	307
chr18	6757846	6758526	ARHGAP28	1.08	680
chr18	6781608	6782202	ARHGAP28	1.08	594
chr18	8125137	8125372	RAB12	2.77	235
chr18	8265041	8265418	RAB12	2.77	377
chr18	8287249	8287508	RAB12	2.77	259
chr18	8685240	8685753	RAB12	2.77	513
chr18	8799146	8799432	RAB12	2.77	286
chr18	8799946	8800288	RAB12	2.77	342
chr18	8800566	8800868	RAB12	2.77	302
chr18	8891014	8891343	RAB12	2.77	329
chr18	8972125	8972436	RAB12	2.77	311
chr18	9017134	9017471	NDUFV2	12.56	337
chr18	9417311	9417627	NDUFV2	12.56	316
